isin,proper_name,ticker_region,sector,p_date,one_day_pct,SMB,HML,OSEAX,OBX,RF
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-08-16,-1.47784,-0.004646,0.00251,4.71e-4,-0.001318,8.92e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-08-17,-0.599998,-0.022688,-0.002983,0.024164,0.029333,9.52e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-08-18,1.60966,0.007877,-0.010424,-0.003436,-0.002266,9.32e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-08-19,-0.990105,0.01517,-0.010033,-0.018042,-0.022348,8.68e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-08-20,-0.999993,0.005064,0.013072,-0.010262,-0.010574,9.6e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-08-23,1.0101,-5.67e-4,-0.001992,0.003498,0.004509,9.6e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-08-24,-1.4,0.00195,-0.001491,-0.025047,-0.026843,9.48e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-08-25,-0.405675,0.00638,-0.001132,-0.007304,-0.008973,9.4e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-08-26,0.203669,-0.011315,-7.81e-4,0.010213,0.012211,8.6e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-08-27,0.609756,-0.012088,0.004505,0.005882,0.009197,9.08e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-08-30,0.60606,-0.001063,0.002231,0.003139,0.00568,8.96e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-08-31,0.200808,0.003392,-0.001832,-9.34e-4,-4.35e-4,8.96e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-01,-1.40281,-0.032145,9.27e-4,0.029378,0.035735,9.2e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-02,0.406504,0.010721,0.008492,-0.004221,-0.003567,9.12e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-03,0,-0.01054,-0.001661,0.013727,0.016997,9.16e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-06,1.21456,0.00312,-0.003164,0.002115,0.002514,9.12e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-07,0,0.013886,-0.00637,-0.008418,-0.009914,9.28e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-08,0.5,-0.005272,-0.006948,0.006385,0.006556,9.2e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-09,-0.497514,-0.01515,0.014689,0.007706,0.008853,9.24e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-10,-0.999993,-1e-4,5.7e-5,0.002268,0.002612,9.24e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-13,4.0404,-0.009667,0.018547,0.012396,0.013875,9.28e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-14,0.485444,0.002415,-0.008625,-0.002734,-0.004215,9.2e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-15,0,0.00356,-0.010458,-0.004935,-0.004436,9.08e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-16,-0.966185,0.008948,0.005795,0.001629,9.03e-4,9.08e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-17,2.43902,-0.007177,0.007195,7.89e-4,0.003288,9.44e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-20,-2.38096,-0.006353,-0.001158,0.006238,0.006786,9.04e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-21,2.43902,-0.002139,-0.00132,0.007672,0.008728,9.08e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-22,0,0.014268,-0.009262,-0.013742,-0.01385,9.24e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-23,0,0.001798,-0.015128,0.001721,0.002461,9.28e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-24,-1.42857,-0.001838,0.012546,0.004151,0.005604,9.2e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-27,-0.966185,2.1e-5,-0.004868,0.001117,0.003016,9.24e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-28,0.487804,-0.002357,0.003246,-0.002041,-0.004296,9.28e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-29,0.485444,0.003674,-0.014381,0.005589,0.005177,9e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-09-30,2.41545,-0.006891,0.01007,0.001395,0.001345,8.96e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-01,0.943387,-0.020958,0.037561,0.004464,0.004886,9.32e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-04,0,-0.007106,0.004987,-0.00529,-0.006085,9.28e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-05,-0.934577,-0.003838,-0.0049,0.00962,0.011873,9.2e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-06,0.943387,-0.005328,-0.002024,0.009107,0.008963,9.24e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-07,0,-0.002224,0.009138,-0.003596,-0.005605,8.76e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-08,0,-0.009362,0.001912,0.007125,0.006566,8.56e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-11,0.934577,0.006538,-0.001071,-4.16e-4,-3.08e-4,9.04e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-12,-0.462967,-2.64e-4,0.016645,-0.004718,-0.005601,8.96e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-13,-0.465119,-0.007003,-0.004918,0.018498,0.020109,9.08e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-14,0.934577,0.001952,-0.003972,0.002441,0.0037,8.64e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-15,-0.462967,0.012968,0.009103,-6.15e-4,-0.00154,8.88e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-18,1.39535,0.001634,0.003435,0.002369,0.002755,9.08e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-19,0.917435,0.008065,-0.002468,-0.011406,-0.012308,9.08e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-20,-0.909096,0.002652,-0.004711,0.005424,0.0079,9.2e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-21,0.917435,-0.011845,0.00167,0.010195,0.011177,8.92e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-22,0,0.005921,0.015405,-0.005272,-0.004886,8.96e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-25,0,-0.012767,0.003978,0.009964,0.010779,9.04e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-26,0.90909,-0.021308,0.020826,0.0025,0.005481,8.84e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-27,0.450456,0.008469,1.06e-4,-0.009751,-0.011281,9.08e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-28,1.3453,0.003459,-0.005827,0.008055,0.007997,9e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-10-29,-0.884956,-0.002317,-0.002065,0.004547,0.005199,9.32e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-01,1.33928,-0.003197,-0.006696,0.009523,0.010775,9.4e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-02,-0.440526,-0.006182,-0.002084,0.008168,0.009115,9.36e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-03,-0.884956,0.004387,0.018036,-0.022455,-0.02229,9.36e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-04,1.33928,-0.013181,-0.00236,0.017048,0.021664,8.68e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-05,0.440526,-0.007504,0.001195,5.76e-4,-0.001719,9.32e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-08,0,0.003741,-7.47e-4,-0.001261,-0.002807,9.12e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-09,0,4.24e-4,0.00163,0.008376,0.010836,8.92e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-10,0.438595,0.00631,-0.003877,-0.002703,-0.007462,8.64e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-11,-1.74673,-0.008065,-0.010734,0.008197,0.00908,8.56e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-12,-0.444448,0.004521,-0.004079,-0.00684,-0.008264,8.88e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-15,0,-0.007099,-1.57e-4,0.004599,0.004735,9.12e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-16,-0.89286,0.008028,0.012278,-0.027052,-0.032647,9.04e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-17,2.25226,-3.01e-4,-0.002343,0.00421,0.006314,9.12e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-18,0,-0.004626,-0.020748,0.01372,0.014984,8.8e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-19,-0.440526,0.002623,-0.001481,6.6e-5,-0.002292,9.2e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-22,2.65486,0.003069,0.002164,-0.003251,-0.002217,9.16e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-23,-2.15517,0.008335,0.012801,-0.019746,-0.022966,8.96e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-24,-1.32158,-0.013975,-7.32e-4,0.009076,0.010712,8.72e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-25,0,-0.001531,0.003051,0.00148,5.15e-4,8.88e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-26,-0.446433,0.007004,-0.007419,-0.004099,-0.006258,8.56e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-29,-1.34529,0.014573,0.007989,-0.011019,-0.011996,9.28e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-11-30,-0.909096,-6e-4,0.006435,-0.00191,-0.003173,9.04e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-01,0.917435,-0.010875,-0.009904,0.025471,0.034214,8.92e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-02,2.27272,-0.017549,-0.014194,0.018507,0.023045,8.6e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-03,0,0.001008,0.003019,0.002029,7.8e-5,9e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-06,-1.33334,-0.001464,0.001784,0.008055,0.008502,8.96e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-07,-1.8018,-0.007832,-0.002223,-2.16e-4,-7.26e-4,9.2e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-08,2.75229,6.07e-4,-0.001835,0.005054,0.005841,9e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-09,0.446427,0.003013,0.020583,-0.002407,-0.003097,8.52e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-10,-0.88889,0.011315,0.001277,-0.005235,-0.008025,9.24e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-13,-0.44843,-2.3e-5,-0.014843,0.006367,0.006838,9.08e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-14,-0.900894,0.008497,0.001009,-0.005423,-0.008709,9.24e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-15,0.90909,8e-6,-0.00848,0.003375,0.002589,9.2e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-16,0,3.29e-4,-2.9e-5,0.003536,0.002399,8.84e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-17,4.95496,7.16e-4,0.003692,0.010679,0.011292,9.04e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-20,-1.28755,0.001548,0.001416,0.00691,0.008053,8.76e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-21,0.86956,-0.015563,0.008652,0.014633,0.016896,8.76e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-22,0.862074,-0.002389,0.004952,0.006909,0.004643,8.2e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-23,-0.854707,0.008821,-0.00512,0.001178,2.25e-4,8.4e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-24,0,NA,NA,NA,NA,NA
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-27,0,-0.002664,-0.004919,-8.67e-4,-0.002548,8.64e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-28,0,2.21e-4,-0.002039,0.006405,0.007137,8.56e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-29,0.431037,0.00876,0.007203,0.001273,5e-5,5e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-30,-2.14592,0.008998,0.002894,-0.002542,-0.004525,2.28e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2010-12-31,0,NA,NA,NA,NA,NA
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-03,1.31578,-2.62e-4,-0.0085,0.007565,0.008966,8.68e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-04,0.432897,0.003776,0.002456,-0.01067,-0.010149,8.64e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-05,-0.431037,-0.004638,0.013937,0.004289,0.005201,8.48e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-06,1.2987,0.009468,-0.001369,8.01e-4,-4.23e-4,8.2e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-07,0,0.007057,1.79e-4,-0.001888,-0.003011,8.6e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-10,0.854695,-0.00402,0.002119,-0.004975,-0.00342,8.48e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-11,0.847459,-0.002826,-0.004293,0.010928,0.013326,8.56e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-12,-1.2605,0.002275,-0.003274,0.008174,0.008825,8.6e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-13,0,0.013356,0.012381,-0.004844,-0.005587,9.52e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-14,-0.851065,9.02e-4,-0.004169,-0.00332,-0.004485,9.2e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-17,-0.429183,0.00397,0.007693,-0.00607,-0.007624,9.12e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-18,0.431037,0.001028,0.006116,0.009643,0.0107,8.64e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-19,0,9.6e-5,-2.97e-4,-0.014581,-0.017966,8.52e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-20,-0.858372,0.012803,0.003052,-0.020811,-0.026084,8.56e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-21,0,5.62e-4,-0.001437,0.014584,0.014475,8.64e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-24,1.2987,5.88e-4,-0.004277,-0.002475,-0.0029,8.68e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-25,-2.13675,0.007382,9.75e-4,-0.014034,-0.014412,8.64e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-26,-1.31004,-0.00585,0.008233,0.009771,0.010353,8.84e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-27,0,0.011399,-0.02343,0.008315,0.009862,8.68e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-28,-0.884956,-0.001694,-8.52e-4,-0.003448,-0.004059,8.52e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-01-31,0.892866,0.00165,-0.003048,0.001292,0.0015790000000000001,8.72e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-01,2.21238,-0.008005,-0.0201,0.029582,0.029777,9.04e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-02,0.432897,-6.29e-4,-0.009038,0.002143,0.00563,8.96e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-03,0,0.002742,5.86e-4,-0.007808,-0.006974,9.48e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-04,-0.862068,-1.54e-4,0.017395,-0.001403,-0.002671,9e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-07,1.30434,-0.009631,0.007675,0.00334,0.00424,8.76e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-08,0.429189,0.003566,0.00272,-0.003795,-0.004592,8.68e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-09,0,0.001022,0.001792,-0.008312,-0.007119,8.72e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-10,-0.854707,0.003865,0.004217,-0.004561,-0.005121,8.48e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-11,0.431037,-0.010799,-0.002214,0.012053,0.014639,8.88e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-14,1.28756,-0.004971,0.001292,0.010135,0.01027,8.88e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-15,0.847459,0.009654,0.013624,-0.004784,-0.006369,9e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-16,-0.840342,-0.009175,-0.003279,0.003915,0.003377,9e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-17,0.847459,-5.88e-4,0.006239,-0.007719,-0.009312,8.84e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-18,0.420165,0.004816,-0.006919,4.1e-5,-0.001042,8.76e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-21,0.418413,0.017278,-0.001462,-0.004887,-0.008938,8.88e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-22,-1.25001,-0.010116,0.003331,-0.003479,-0.00263,8.68e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-23,0,-7.42e-4,-0.015013,9.24e-4,-0.003014,8.76e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-24,0.421941,0.001233,-0.004147,0.005765,0.007835,8.68e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-25,0,-0.004119,0.001335,0.010035,0.013273,9.04e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-02-28,0,-0.002219,-0.006342,0.005856,0.007278,9.08e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-01,-2.52101,-0.00102,-0.018649,-0.003112,-0.003919,9.08e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-02,1.29311,0.004395,0.001965,-0.003867,-0.004499,9.12e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-03,-1.2766,-0.001289,0.004286,0.008653,0.007657,8.8e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-04,-0.431037,-0.003637,0.002173,0.008138,0.006642,9e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-07,0,6.97e-4,0.002153,-0.004354,-0.004261,8.96e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-08,-3.4632,0.001365,0.010677,-7.79e-4,8.8e-4,8.92e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-09,2.69059,-0.006892,0.001911,-0.006515,-0.005864,8.92e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-10,0,0.007581,0.008413,-0.017501,-0.019931,8.72e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-11,-0.436682,-0.002295,5.39e-4,-0.007023,-0.006244,8.72e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-14,-0.438601,0.010229,0.005368,-0.008969,-0.009387,8.96e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-15,-3.0837,-0.003111,-0.001327,-0.018808,-0.017423,8.88e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-16,2.72727,0.021932,0.002969,0.006828,0.001296,8.8e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-17,0.442469,-0.008147,-0.01019,0.023693,0.026046,8.68e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-18,2.20264,-0.006716,0.011698,0.005966,0.007141,9.32e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-21,0.862074,-0.005144,-0.004377,0.012741,0.012527,8.92e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-22,-0.854707,0.004352,0.005931,-0.004564,-0.006359,8.96e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-23,2.15517,0.002658,0.001653,0.003246,0.002789,8.92e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-24,0,-0.008523,4.18e-4,0.007906,0.008568,8.8e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-25,1.26582,-0.001604,-0.006957,0.005798,0.006968,8.92e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-28,-0.436682,0.00949,-0.005242,-0.002992,-0.002152,8.72e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-29,-1.75439,0.002525,-0.005897,-0.0014,-9.8e-4,8.72e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-30,1.78571,0.005578,-0.00309,0.004287,0.003262,8.64e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-03-31,0,0.008695,-0.004963,0,-0.001271,8.6e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-04-01,-0.87719,-7.67e-4,-0.008465,0.013266,0.014737,8.92e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-04-04,0.88495,0.010514,-0.00804,0.008013,0.007213,8.96e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-04-05,-0.438601,0.005112,-0.0142,0.001133,0.001868,8.88e-5
NO0010631567,SPAREBANK 1 SOR-NORGE ASA,SB1NO-NO,Finans,2011-04-06,0,-4.32e-4,-0.003194,0.00199,0.001482,8.64e-5
